사용자,사용일시,사용금액,사용장소,주소,사용내역
의회사무국,2019-02-12,65000,얼큰수제비해물칼국수,서울 관악구 관악로 113,2019. 2월 의사팀 업무추진 관련 간담회비 지출
의회사무국,2019-02-12,15200,김가네,서울 관악구 관악로 152,의안 자료연구 및 검토 간담회
의회사무국,2019-02-13,20000,이마트24 봉천태양점,서울 관악구 양녕로6길 38,의안 자료연구 및 검토 간담회
의회사무국,2019-02-13,63000,무교동본낙지,서울 동작구 보라매로5길 15,제256회 임시회 운영 준비 관련 간담회
의회사무국,2019-02-13,30000,더블미트 봉천점,서울 관악구 봉천로 421,의안 자료연구 및 검토 간담회
의회사무국,2019-02-13,120600,온돌,서울 관악구 봉천로 534,의회 홍보 관련 간담회비 지출
의회사무국,2019-02-13,18000,대호아구집,서울 관악구 남부순환로 1829-9,의안 자료연구 및 검토 간담회
의회사무국,2019-02-14,111000,외래향,서울 관악구 남부순환로 1801,2019. 2월 의사팀 업무추진 관련 간담회비 지출
의회사무국,2019-02-14,20000,백채,서울 관악구 청룡1길 25,동 척사대회 관련 간담회
의회사무국,2019-02-14,17300,일커피,서울특별시 관악구 쑥고개로 123,2019. 2월 의사팀 업무추진 관련 간담회비 지출
의회사무국,2019-02-14,71000,옥천민물매운탕,서울 관악구 봉천로62길 10,제256회 임시회 운영 준비 관련 간담회
의회사무국,2019-02-15,34200,우쥬커피,서울 관악구 관악로12길 5,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-02-18,40800,파리바게뜨,서울 관악구 남부순환로218길 1,의안 자료연구 및 검토 간담회
의회사무국,2019-02-19,150000,제주은갈치,서울 관악구 관악로 139,2019. 2월 의사팀 업무추진 관련 간담회비 지출
의회사무국,2019-02-19,28000,제주은갈치,서울 관악구 관악로 139,의안 자료연구 및 검토 간담회
의회사무국,2019-02-20,52000,먹쉬돈나,서울 관악구 남부순환로220길 49,제256회 임시회 운영 관련 간담회
의회사무국,2019-02-20,392000,먹골,서울 관악구 청룡길 9,2019. 2월 의사팀 업무추진 관련 간담회비 지출
의회사무국,2019-02-21,40000,백채,서울 관악구 청룡1길 25,강감찬축제 추진위원회 구성 관련 간담회
의회사무국,2019-02-21,57000,삼백돈돈가츠,서울 관악구 남부순환로230길 48,의안 자료연구 및 검토 간담회
의회사무국,2019-02-21,76000,대호아구집,서울 관악구 남부순환로 1829-9,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-02-22,75000,메밀꽃밭언덕너머,서울 관악구 관악로 138,2019. 2월 의사팀 업무추진 관련 간담회비 지출
의회사무국,2019-02-22,33000,일커피,서울특별시 관악구 쑥고개로 123,2019. 2월 의사팀 업무추진 관련 간담회비 지출
의회사무국,2019-02-22,124000,강촌민물매운탕2호점,서울 동작구 보라매로5길 15,의원 워크숍 관련 간담회
의회사무국,2019-02-22,219000,강강술래,서울 관악구 남부순환로 1660,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-02-25,44000,남원추어탕,서울 관악구 쑥고개로 135,의안 자료연구 및 검토 간담회
의회사무국,2019-02-25,15100,투썸서울대입구역,서울 관악구 관악로 157,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-02-25,14100,일커피,서울특별시 관악구 쑥고개로 123,의안 자료연구 및 검토 간담회
의회사무국,2019-02-25,86000,쌈마을,서울 관악구 남부순환로226길 31,의안 자료연구 및 검토 간담회
의회사무국,2019-02-26,66100,카모메,서울 관악구 관악로 144,의회 홍보 관련 간담회비 지출
의회사무국,2019-02-26,40000,산야로,서울 관악구 관악로 111,의전차량 구매 관련 간담회
의회사무국,2019-02-26,45000,대호아구집,서울 관악구 남부순환로 1829-9,의안 자료연구 및 검토 간담회
의회사무국,2019-02-27,45000,오리오리,서울 관악구 관악로12길 3-6,여성의날 기념행사 관련 간담회
의회사무국,2019-02-27,120000,바달비,서울 관악구 봉천로12길 17,의안 자료연구 및 검토 간담회
의회사무국,2019-02-27,139000,자연별곡,서울 관악구 관악로 195,의회 홍보 관련 간담회비 지출
의회사무국,2019-02-27,45000,신안바다장어,서울 관악구 봉천로 385,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-02-28,96000,떡보의하루,서울 금천구 범안로,의원연구실 소요물품(다과) 구입
의회사무국,2019-02-28,46000,백채,서울 관악구 청룡1길 25,구의회 1층 환경정비 관련 간담회
의회사무국,2019-02-28,175000,시골집,서울 관악구 낙성대로 22-7,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-02-28,111300,쿠우쿠우,서울 관악구 남부순환로 1810,의안 자료연구 및 검토 간담회
의회사무국,2019-02-28,26000,티라노,서울 관악구 남부순환로230길 39,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-02-28,53680,11번가,서울 중구 한강대로 416,의원연구실 소요물품(다과) 구입
의회사무국,2019-02-28,39700,빅히트물류,경기도 성남시 분당구 대왕판교로 660,의원연구실 소요물품(다과) 구입
의회사무국,2019-02-28,90350,쿠팡,서울 중구 세종대로 39,의원연구실 소요물품(다과) 구입
의회사무국,2019-03-04,68000,카모메,서울 관악구 관악로 144,의정 홍보 관련 간담회
의회사무국,2019-03-04,250000,강강술래,서울 관악구 남부순환로 1660,사무국 직원 격려
의회사무국,2019-03-04,59000,고려왕족발,서울 관악구 청룡2길 10,의안 자료연구 및 검토 간담회
의회사무국,2019-03-04,58000,숙이네조개전골,서울 관악구 관악로16길 41,의안 자료연구 및 검토 간담회
의회사무국,2019-03-05,60000,텐동요츠야,서울 관악구 남부순환로234길 18,의정 홍보 관련 간담회
의회사무국,2019-03-05,29000,두부이야기,서울 관악구 양녕로 21-1,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-03-06,74000,오리오리,서울 관악구 관악로12길 3-6,보건복지위원회의실 정비공사 관련 간담회
의회사무국,2019-03-06,8400,카페덴,서울 관악구 봉천로 614,의안 자료연구 및 검토 간담회
의회사무국,2019-03-06,13000,김용해순대국,서울 관악구 남부순환로208길 5,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-03-06,198000,와사비,서울 관악구 남부순환로216길 13,사무국 직원 격려
의회사무국,2019-03-07,54000,동경산책,서울 관악구 관악로14길 30,의안 자료연구 및 검토 간담회
의회사무국,2019-03-07,44000,갯바위,서울 관악구 남부순환로216길 13,의안 자료연구 및 검토 간담회
의회사무국,2019-03-07,50050,분짜하노이,서울 관악구 관악로 154,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-07,17500,다이소,서울 관악구 남부순환로 1840,부서운영 필요 물품 구입
의회사무국,2019-03-07,288900,(주)신세계페이먼츠,서울 중구 남대문시장10길 2,의원연구실 소요물품(다과) 구입
의회사무국,2019-03-07,44000,나주곰탕,서울 관악구 관악로 167,의정업무 추진관계자 간담회
의회사무국,2019-03-08,40000,오리오리,서울 관악구 관악로12길 3-6,의안 자료연구 및 검토 간담회
의회사무국,2019-03-08,70000,황토방,서울 관악구 관악로12길 6,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-08,31200,소확행,서울 관악구 관악로12길 38,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-08,39000,청능장,서울 관악구 쑥고개로 112,의정업무 추진관계자 간담회
의회사무국,2019-03-08,68000,무교동본낙지,서울 동작구 보라매로5길 15,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-03-08,149600,위메프,경기 성남시 분당구 대왕판교로,의원연구실 소요물품(다과) 구입
의회사무국,2019-03-11,37500,어메칼국수,서울 관악구 관악로 154-6,의안 자료연구 및 검토 간담회
의회사무국,2019-03-11,19500,어메칼국수,서울 관악구 관악로 154-6,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-03-11,46200,위메프,서울 구로구 디지털로33길 28,의원연구실 소요물품(다과) 구입
의회사무국,2019-03-11,146000,강강술래,서울 관악구 남부순환로 1660,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-03-12,68000,코코미,서울 관악구 관악로 146,의안 자료연구 및 검토 간담회
의회사무국,2019-03-12,47000,어부사시가,서울 관악구 관악로14길 31,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-12,81000,시골집,서울 관악구 낙성대로 22-7,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-03-12,98000,안씨네쭈꾸미,서울 관악구 남부순환로224길 31,의안 자료연구 및 검토 간담회
의회사무국,2019-03-13,22000,청능장,서울 관악구 쑥고개로 112,의안 자료연구 및 검토 간담회
의회사무국,2019-03-13,121000,산야로,서울 관악구 관악로 111,사무국 직원 격려
의회사무국,2019-03-13,9000,일커피,서울특별시 관악구 쑥고개로 123,의안 자료연구 및 검토 간담회
의회사무국,2019-03-14,67000,삼백돈돈가츠,서울 관악구 남부순환로230길 48,의정 홍보 관련 간담회
의회사무국,2019-03-14,148810,(주)신세계페이먼츠,서울 중구 남대문시장10길 2,의원연구실 소요물품(다과) 구입
의회사무국,2019-03-15,50000,카페모아,서울 관악구 관악로 145,의안 자료연구 및 검토 간담회
의회사무국,2019-03-15,33000,콩심,서울특별시 관악구 관악로 144,의안 자료연구 및 검토 간담회
의회사무국,2019-03-18,32000,오리오리,서울 관악구 관악로12길 3-6,의안 자료연구 및 검토 간담회
의회사무국,2019-03-18,97000,정희네,서울 관악구 쑥고개로 100,사무국 직원 격려
의회사무국,2019-03-18,49000,명성웃음꼬치활짝,서울 동작구 신대방2길 2-7,의안 자료연구 및 검토 간담회
의회사무국,2019-03-19,67000,하우림,서울 관악구 관악로15길 23,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-19,29000,세컨드페이지,서울 관악구 관악로13길 20,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-19,52000,장가네멸치쌈밥,서울 관악구 청룡1길 25,주민자치회 관련 간담회
의회사무국,2019-03-20,26000,백채,서울 관악구 청룡1길 25,제257회 임시회 운영 관련 간담회
의회사무국,2019-03-22,82000,하이보,서울 관악구 관악로 134,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-22,60000,교동왕족발,서울 관악구 청룡2길 39,의회업무 추진을 위한 직원 및 관계자 간담회 등
의회사무국,2019-03-25,42500,홍콩반점,서울 관악구 관악로 125,제257회 임시회 운영 관련 간담회
의회사무국,2019-03-25,62000,제주은갈치,서울 관악구 관악로 139,의정 홍보 관련 간담회
의회사무국,2019-03-25,43000,마포숯불갈비,서울 관악구 난곡로72길 4,의안 자료연구 및 검토 간담회
의회사무국,2019-03-26,23000,메밀꽃밭언덕너머,서울 관악구 관악로 138,이동관악청 관련 간담회
의회사무국,2019-03-26,82000,먹쉬돈나,서울 관악구 남부순환로220길 49,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-26,27000,세컨드페이지,서울 관악구 관악로13길 20,의사팀 업무추진 관련 간담회비
의회사무국,2019-03-26,45000,서지초가뜰주식회사,강원 강릉시 난곡길76번길 43-8,의원워크숍 답사 경비
의회사무국,2019-03-26,65940,(주)신세계페이먼츠,서울 중구 남대문시장10길 2,의원연구실 소요물품(다과) 구입
의회사무국,2019-03-26,164000,강문어화횟집,강원 강릉시 창해로 348,의원워크숍 답사 경비
의회사무국,2019-03-27,36000,회산한우,강원 강릉시 회산로 297,의원워크숍 답사 경비
의회사무국,2019-03-27,180000,텐동요츠야,서울 관악구 남부순환로234길 18,의정 홍보 관련 간담회
의회사무국,2019-03-27,56500,티라노,서울 관악구 남부순환로230길,의정 홍보 관련 간담회
의회사무국,2019-03-28,40000,시골집,서울 관악구 낙성대로 22-7,의정 홍보 관련 간담회
의회사무국,2019-03-28,83000,마노아숯불구이,서울 관악구 봉천로 446-1,의원워크숍 답사 경비
