"캠페인보고서(2021.10.01.~2021.12.31.),colosseumkr:naver",,,,,,,,,,,,,
캠페인유형,캠페인,광고그룹,소재,키워드,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위,전환수,전환율(%),전환당비용(원)
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,청주냉장냉동,1,0,0,0,0,2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,청주물류센터,325,2,0.62,77,154,1.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,청주저온창고,7,0,0,0,0,6.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,청주창고,250,0,0,0,0,5.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,청주창고임대,633,8,1.27,327,"2,618",6.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,충북냉동창고,2,0,0,0,0,1.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,충북창고,6,0,0,0,0,5.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,충북창고임대,30,0,0,0,0,7.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,충북청주물류창고,16,0,0,0,0,3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,케이플랫폼,45,0,0,0,0,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,파주냉동창고,26,1,3.85,88,88,7.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,파주창고,"4,191",4,0.1,"1,136","4,543",4.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,파주창고임대,"1,189",14,1.18,806,"11,286",5.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,편의점물류센터,143,3,2.1,77,231,4.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,평택냉동창고,35,2,5.72,352,704,8.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,평택저온창고,2,0,0,0,0,2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,평택창고,"11,776",3,0.03,517,"1,551",3.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,평택창고임대,328,2,0.61,424,847,3.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,평택콜드체인,2,0,0,0,0,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,피플스토리,877,1,0.12,77,77,2.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,하남냉장창고,2,0,0,0,0,6.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,하남물류창고,69,1,1.45,286,286,8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,하남창고,"20,093",7,0.04,537,"3,762",3.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,하남창고임대,296,2,0.68,759,"1,518",8.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,하우스창고임대,44,1,2.28,77,77,2.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215785,한국초저온,881,1,0.12,77,77,3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,4KEEP,8,1,12.5,77,77,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,60평창고임대,2,0,0,0,0,4.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,BK인터내셔널,17,1,5.89,77,77,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,GEODIS,114,1,0.88,77,77,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,JY로지트,3,1,33.34,77,77,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,LG물류창고,15,1,6.67,77,77,1.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,가구물류센터,95,1,1.06,77,77,2.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,가구물류창고,4,1,25,77,77,9.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,강서구창고임대,64,0,0,0,0,6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,강서창고,40,0,0,0,0,7.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,개미창고,"1,340",1,0.08,66,66,8.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,개인물류창고,6,1,16.67,99,99,8.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,개인보관창고,41,2,4.88,242,484,5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,개인창고,846,1,0.12,649,649,6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,거원식품,12,0,0,0,0,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경기광주냉동창고,7,0,0,0,0,3.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경기광주냉장창고,8,0,0,0,0,2.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경기광주창고,995,3,0.31,554,"1,661",5.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경기광주창고임대,398,1,0.26,110,110,6.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경기창고,1,0,0,0,0,12,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경기창고임대,36,1,2.78,110,110,10.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경남냉동창고,10,0,0,0,0,6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경남양산물류창고,1,0,0,0,0,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경남저온창고,22,0,0,0,0,2.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경남창고임대,7,0,0,0,0,3.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경북경산창고임대,3,0,0,0,0,2.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경북창고,12,0,0,0,0,2.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경북창고임대,56,1,1.79,77,77,1.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경산물류창고,36,1,2.78,66,66,2.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경산저온창고,3,0,0,0,0,8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경산창고,136,0,0,0,0,5.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,경산창고임대,487,6,1.24,77,462,3.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,계양물류창고,8,0,0,0,0,2.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,계양창고,8,0,0,0,0,2.9,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,고고창고,16,1,6.25,77,77,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,고양삼송물류창고,7,0,0,0,0,1.9,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,고양창고,"29,045",7,0.03,420,"2,937",3.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,고양창고임대,164,2,1.22,688,"1,375",10.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,공동물류센터,96,0,0,0,0,1.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,광주냉동창고,21,0,0,0,0,8.9,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,광주물류센터,83,0,0,0,0,10.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,광주물류창고,52,1,1.93,"1,078","1,078",9.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,광주저온창고,36,0,0,0,0,8.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,광주창고,276,1,0.37,99,99,6.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,광주창고임대,361,2,0.56,193,385,4.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,광진구창고임대,5,0,0,0,0,6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,국제물류센터,"1,450",1,0.07,66,66,1.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,김포고촌창고,23,0,0,0,0,2.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,김포고촌창고임대,43,1,2.33,77,77,2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,김포냉동창고,24,0,0,0,0,9,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,김포냉장창고,4,0,0,0,0,3.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,김포창고,"12,710",7,0.06,454,"3,179",3.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,김포창고임대,"1,162",6,0.52,"1,414","8,481",3.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,남양주냉동창고,65,0,0,0,0,7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,남양주물류창고,60,1,1.67,"1,001","1,001",6.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,남양주창고,"56,755",15,0.03,432,"6,479",2.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,남양주창고임대,"3,161",6,0.19,303,"1,815",2.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,냉장창고임대,76,2,2.64,193,385,7.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,네오파크,69,0,0,0,0,2.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,넥스랩,56,0,0,0,0,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,노아물류,23,0,0,0,0,2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,뉴트리케어,614,0,0,0,0,8.9,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,다산로지스,66,0,0,0,0,1.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,다인로지스,20,0,0,0,0,3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,단기창고,80,2,2.5,440,880,4.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,대한물류,103,0,0,0,0,3.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,대형물류센터,435,0,0,0,0,6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,대형물류창고매매,5,1,20,77,77,6.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,도매물류센터,7,0,0,0,0,3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,무신사물류센터,294,4,1.37,77,308,1.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류센터,288,3,1.05,869,"2,607",5.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류센터개발,278,5,1.8,77,385,1.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류센터관리,27,0,0,0,0,3.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류센터매각,117,0,0,0,0,2.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류센터신축공사,22,1,4.55,66,66,2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류센터운영,444,1,0.23,77,77,1.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류센터이전,29,2,6.9,308,616,6.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류센터임대,155,2,1.3,182,363,9.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류창고개발,46,0,0,0,0,1.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,물류창고개방,201,0,0,0,0,1.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,미래로직스,100,5,5,77,385,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,복합물류센터,769,2,0.27,77,154,2.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,삼송창고,29,0,0,0,0,2.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,삼우씨앤에프,12,3,25,77,231,1,1,33.33,231
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,삼우에프엔지,284,0,0,0,0,1.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,상산곡창고,6,0,0,0,0,2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,샬롬종합물류,70,3,4.29,77,231,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,서울냉동창고,16,0,0,0,0,5.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,서울창고,"69,829",13,0.02,645,"8,382",2.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,서울창고임대,127,0,0,0,0,7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,서울콜드체인,3,0,0,0,0,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,송파창고,"171,981",67,0.04,335,"22,418",1.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,쇼핑몰물류센터,6,0,0,0,0,15,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,시화냉동창고,3,2,66.67,77,154,1.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,시화물류창고,9,0,0,0,0,2.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,시화창고,1,0,0,0,0,8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,시화창고임대,3,0,0,0,0,2.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,식자재물류센터,2,0,0,0,0,4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,식품물류센터,45,0,0,0,0,2.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,신축창고임대,9,0,0,0,0,2.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,신항물류센터,27,0,0,0,0,2.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,실내보관창고,1,0,0,0,0,9,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,씨엔글로벌,103,1,0.98,77,77,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,안성냉동창고,4,0,0,0,0,8.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,안성창고,120,0,0,0,0,7.9,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,안성창고임대,131,3,2.3,418,"1,254",9.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,안양창고,"5,915",4,0.07,369,"1,474",4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,양산냉동창고,16,0,0,0,0,8.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,양산물류창고,16,0,0,0,0,4.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,양산창고,205,1,0.49,88,88,4.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,양산창고임대,175,1,0.58,77,77,5.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,위메프물류센터,116,0,0,0,0,1.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,유통물류센터,29,0,0,0,0,1.4,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,의류물류센터,155,2,1.3,72,143,5.3,1,50,143
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,의류물류창고,383,3,0.79,484,"1,452",10.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,의류보관창고,29,3,10.35,330,990,7.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,의류창고,124,2,1.62,572,"1,144",6.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,의류창고임대,5,0,0,0,0,5.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,의약품물류창고,151,0,0,0,0,1.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,의약품보관창고,21,0,0,0,0,1.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천계양창고,11,1,9.1,77,77,1.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천계양창고임대,11,0,0,0,0,2.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천냉동창고,57,0,0,0,0,9,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천냉장창고,13,0,0,0,0,8.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천보관창고,21,0,0,0,0,10.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천저온창고,6,0,0,0,0,8.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천창고,"5,827",2,0.04,902,"1,804",4.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천창고임대,301,3,1,983,"2,948",8.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,인천콜드체인,10,0,0,0,0,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,임시보관창고,6,0,0,0,0,7.5,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,자재창고,627,2,0.32,451,902,3.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,재고창고,40,0,0,0,0,2.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,조립식소형창고,80,2,2.5,77,154,8.1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,조이앤,238,1,0.43,77,77,2.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,종합물류센터,50,1,2,77,77,1.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,주식회사씨엔글로벌,23,1,4.35,77,77,1,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,중소기업물류센터,22,1,4.55,77,77,1.7,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,지하창고임대,1,0,0,0,0,12,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,짐창고,74,0,0,0,0,4.6,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,창고대여비용,15,0,0,0,0,8.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,창고렌트,40,0,0,0,0,7.8,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,창고부지매매,60,0,0,0,0,3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,창고업체,986,3,0.31,862,"2,585",4.3,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,창고임대계약,25,0,0,0,0,2.2,0,0,0
파워링크,3_비주력 상품,①_창고,nad-a001-01-000000152215865,창고임대사이트,8,1,12.5,77,77,10.6,0,0,0
